,ID,title,product_type,macro_category,prices,quantities,unit_of_measure,score,total_annual_revenues
11396,-8796307892094238815,100 merino wool fabric,100% Wool Fabric,Fabrics,29.5,500.0,meters,4.8,170000.0
11397,-8796307892094238815,100 merino wool fabric,100% Wool Fabric,Fabrics,28.0,1000.0,meters,4.8,170000.0
11398,-6537082093662923205,"100% wool fabric weight width 150cm for men and women's clothing, short skirts, long skirts",100% Wool Fabric,Fabrics,20.0,1.0,meters,4.9,20000.0
11399,-6537082093662923205,"100% wool fabric weight width 150cm for men and women's clothing, short skirts, long skirts",100% Wool Fabric,Fabrics,19.9,100.0,meters,4.9,20000.0
11400,-6537082093662923205,"100% wool fabric weight width 150cm for men and women's clothing, short skirts, long skirts",100% Wool Fabric,Fabrics,19.8,1000.0,meters,4.9,20000.0
11401,-3584252045478659173,Soft Quality 100% Wool Melton Wool Fabrics flame retardant,100% Wool Fabric,Fabrics,N/A,N/A,N/A,,
11402,4855748840989660444,compressed wool felt,100% Wool Fabric,Fabrics,"['$40.00/square meter', '']",N/A,N/A,5.0,2000.0
11403,-2617662368393569217,Low price 100% fabric wool felt,100% Wool Fabric,Fabrics,9.9,50.0,meters,4.9,110000.0
11404,-2617662368393569217,Low price 100% fabric wool felt,100% Wool Fabric,Fabrics,9.0,100.0,meters,4.9,110000.0
11405,-7835007080602744499,Luxury Off-the-shelf Goods Wool Cashmere Fabric Merino wool Italian fabric White 62%Alpaca 38%Wool,100% Wool Fabric,Fabrics,43.0,3.0,meters,4.9,40000.0
11406,-7835007080602744499,Luxury Off-the-shelf Goods Wool Cashmere Fabric Merino wool Italian fabric White 62%Alpaca 38%Wool,100% Wool Fabric,Fabrics,42.0,50.0,meters,4.9,40000.0
11407,2445408866866191834,High end Italy quality woven woolen yarn dyed tex herringbone 100 wool fabric wholesale for suit jacket shirt,100% Wool Fabric,Fabrics,15.0,1000.0,meters,4.9,230000.0
11408,2445408866866191834,High end Italy quality woven woolen yarn dyed tex herringbone 100 wool fabric wholesale for suit jacket shirt,100% Wool Fabric,Fabrics,12.5,2000.0,meters,4.9,230000.0
11409,2445408866866191834,High end Italy quality woven woolen yarn dyed tex herringbone 100 wool fabric wholesale for suit jacket shirt,100% Wool Fabric,Fabrics,9.0,5000.0,meters,4.9,230000.0
11410,-7877625194459914629,OEM RWS certificated colorful 1mm 2mm 3mm craft bag use 100% wool felt fabric for sale,100% Wool Fabric,Fabrics,9.87,100.0,sheets,4.9,260000.0
11411,-7877625194459914629,OEM RWS certificated colorful 1mm 2mm 3mm craft bag use 100% wool felt fabric for sale,100% Wool Fabric,Fabrics,7.68,500.0,sheets,4.9,260000.0
11412,-7877625194459914629,OEM RWS certificated colorful 1mm 2mm 3mm craft bag use 100% wool felt fabric for sale,100% Wool Fabric,Fabrics,6.58,5000.0,sheets,4.9,260000.0
11413,-7590799091603559141,Solarqool Merino Wool Knitted Single Jersey Fabric,100% Wool Fabric,Fabrics,30.0,200.0,kilograms,,300.0
11414,-7590799091603559141,Solarqool Merino Wool Knitted Single Jersey Fabric,100% Wool Fabric,Fabrics,27.0,500.0,kilograms,,300.0
11415,3123958209222211813,High Quality Australian Merino Wool Fabric Merino Wool Felt 100 % Woven Wool Fabric,100% Wool Fabric,Fabrics,5.88,20.0,square,4.7,110000.0
11416,3123958209222211813,High Quality Australian Merino Wool Fabric Merino Wool Felt 100 % Woven Wool Fabric,100% Wool Fabric,Fabrics,5.7,100.0,square,4.7,110000.0
11417,3123958209222211813,High Quality Australian Merino Wool Fabric Merino Wool Felt 100 % Woven Wool Fabric,100% Wool Fabric,Fabrics,5.6,500.0,square,4.7,110000.0
11418,6036949048325292576,Organic Merino Wool Knitted Fabric,100% Wool Fabric,Fabrics,"['$40.00/kilogram', '']",N/A,N/A,,300.0
11419,5044642792949848277,in stock and custom 100% wool fabric merino wool woolen fabric for coats,100% Wool Fabric,Fabrics,N/A,N/A,N/A,5.0,130000.0
11420,678215398915452874,Competitive Price Popular german wool felt,100% Wool Fabric,Fabrics,N/A,N/A,N/A,5.0,430000.0
11421,491997751023434231,hot selling 200gsm 85% cotton 15% cashmere 1*1 rib knitted wool Breathable fabric for Garment,100% Wool Fabric,Fabrics,9.0,10.0,meters,4.9,4000.0
11422,491997751023434231,hot selling 200gsm 85% cotton 15% cashmere 1*1 rib knitted wool Breathable fabric for Garment,100% Wool Fabric,Fabrics,8.9,100.0,meters,4.9,4000.0
11423,491997751023434231,hot selling 200gsm 85% cotton 15% cashmere 1*1 rib knitted wool Breathable fabric for Garment,100% Wool Fabric,Fabrics,8.4,2000.0,meters,4.9,4000.0
11424,-418373667033586169,Top quality factory supply merino wool fabric,100% Wool Fabric,Fabrics,"['$70.00/kilogram', '']",N/A,N/A,5.0,70000.0
11425,1770514599610681065,thick white wool felt,100% Wool Fabric,Fabrics,"['$50.00/kilogram', '']",N/A,N/A,5.0,2000.0
11426,4408099479063707182,italian english selvedge worsted twill plain dying cashmere 100% merino wool trouser fabric for men suit,100% Wool Fabric,Fabrics,18.5,100.0,meters,4.8,1289956.0
11427,4408099479063707182,italian english selvedge worsted twill plain dying cashmere 100% merino wool trouser fabric for men suit,100% Wool Fabric,Fabrics,17.0,1000.0,meters,4.8,1289956.0
11428,4408099479063707182,italian english selvedge worsted twill plain dying cashmere 100% merino wool trouser fabric for men suit,100% Wool Fabric,Fabrics,16.8,2000.0,meters,4.8,1289956.0
11429,-9222088823621331843,Naturel %100 Wool Felt Underlay,100% Wool Fabric,Fabrics,120.0,250.0,rolls,,
11430,-2697265427285127793,colors solid twill worsted cashmere nobility suit 100 wool fabric,100% Wool Fabric,Fabrics,18.0,100.0,meters,4.8,1289956.0
11431,-2697265427285127793,colors solid twill worsted cashmere nobility suit 100 wool fabric,100% Wool Fabric,Fabrics,16.5,1000.0,meters,4.8,1289956.0
11432,-2697265427285127793,colors solid twill worsted cashmere nobility suit 100 wool fabric,100% Wool Fabric,Fabrics,16.3,2000.0,meters,4.8,1289956.0
11433,2988637337817088105,Red tartan plaid man coat cloth wool suit fabric for coats,100% Wool Fabric,Fabrics,15.0,1000.0,meters,4.9,230000.0
11434,2988637337817088105,Red tartan plaid man coat cloth wool suit fabric for coats,100% Wool Fabric,Fabrics,12.5,2000.0,meters,4.9,230000.0
11435,2988637337817088105,Red tartan plaid man coat cloth wool suit fabric for coats,100% Wool Fabric,Fabrics,9.0,5000.0,meters,4.9,230000.0
11436,-3727584406197833638,Henry Oem Accept In Stock Soft Wool Feeling Cationic Underwear Material Solid Color Fleece Fabric,100% Wool Fabric,Fabrics,4.59,100.0,yards,4.8,190000.0
11437,-3727584406197833638,Henry Oem Accept In Stock Soft Wool Feeling Cationic Underwear Material Solid Color Fleece Fabric,100% Wool Fabric,Fabrics,3.59,1000.0,yards,4.8,190000.0
11438,-3727584406197833638,Henry Oem Accept In Stock Soft Wool Feeling Cationic Underwear Material Solid Color Fleece Fabric,100% Wool Fabric,Fabrics,2.99,2000.0,yards,4.8,190000.0
11439,2717926923245138093,High Quality Spot Goods 100% Cashmere Fabric Double Face and Pure Cashmere Wool Fabric for Clothing,100% Wool Fabric,Fabrics,180.0,3.0,meters,4.9,40000.0
11440,2717926923245138093,High Quality Spot Goods 100% Cashmere Fabric Double Face and Pure Cashmere Wool Fabric for Clothing,100% Wool Fabric,Fabrics,179.0,50.0,meters,4.9,40000.0
11441,-8410318161110481132,Wholesale Prices 140gsm 100 Ultrafine Wool Jersey Wool Fabric Knit Wool Blend Fabric,100% Wool Fabric,Fabrics,6.7,100.0,yards,4.7,90000.0
11442,-8410318161110481132,Wholesale Prices 140gsm 100 Ultrafine Wool Jersey Wool Fabric Knit Wool Blend Fabric,100% Wool Fabric,Fabrics,6.3,1000.0,yards,4.7,90000.0
11443,-8410318161110481132,Wholesale Prices 140gsm 100 Ultrafine Wool Jersey Wool Fabric Knit Wool Blend Fabric,100% Wool Fabric,Fabrics,6.0,5000.0,yards,4.7,90000.0
11444,9175532453485405324,100% wool Piano felt parts,100% Wool Fabric,Fabrics,3.0,500.0,pieces,5.0,120000.0
11445,9175532453485405324,100% wool Piano felt parts,100% Wool Fabric,Fabrics,2.9,1000.0,pieces,5.0,120000.0
11446,9175532453485405324,100% wool Piano felt parts,100% Wool Fabric,Fabrics,2.3,10000.0,pieces,5.0,120000.0
11447,-9149269398768766754,100% Merino Wool Knitted Fabric Boiled Wool Fabrics Hot Selling Style for Men Women Boys Girls Coats Jackets,100% Wool Fabric,Fabrics,9.7,1.0,meters,,30000.0
11448,-9149269398768766754,100% Merino Wool Knitted Fabric Boiled Wool Fabrics Hot Selling Style for Men Women Boys Girls Coats Jackets,100% Wool Fabric,Fabrics,9.41,50.0,meters,,30000.0
11449,-9149269398768766754,100% Merino Wool Knitted Fabric Boiled Wool Fabrics Hot Selling Style for Men Women Boys Girls Coats Jackets,100% Wool Fabric,Fabrics,9.27,500.0,meters,,30000.0
11450,-9149269398768766754,100% Merino Wool Knitted Fabric Boiled Wool Fabrics Hot Selling Style for Men Women Boys Girls Coats Jackets,100% Wool Fabric,Fabrics,8.9,5000.0,meters,,30000.0
11451,-5519066470512007654,Wholesale 1 thick 100% merino industrial wool sheet polyester felt fabric roll 180 gsm,100% Wool Fabric,Fabrics,9.9,50.0,meters,4.9,110000.0
11452,-5519066470512007654,Wholesale 1 thick 100% merino industrial wool sheet polyester felt fabric roll 180 gsm,100% Wool Fabric,Fabrics,9.0,100.0,meters,4.9,110000.0
11453,-8714046279115967511,Wholesale Durable woven wool felt fabric,100% Wool Fabric,Fabrics,1.0,1000.0,meters,5.0,430000.0
11454,4197080089181284111,checked scottish tartan plaid 100% wool fabric suiting coat clothing,100% Wool Fabric,Fabrics,26.5,80.0,meters,4.8,30000.0
11455,4197080089181284111,checked scottish tartan plaid 100% wool fabric suiting coat clothing,100% Wool Fabric,Fabrics,25.4,500.0,meters,4.8,30000.0
11456,4197080089181284111,checked scottish tartan plaid 100% wool fabric suiting coat clothing,100% Wool Fabric,Fabrics,23.2,5000.0,meters,4.8,30000.0
11457,4197080089181284111,checked scottish tartan plaid 100% wool fabric suiting coat clothing,100% Wool Fabric,Fabrics,22.1,20000.0,meters,4.8,30000.0
11458,3585302484367017941,Soft 100 wool knitted jersey fabric for upmarket business polos and t shirts,100% Wool Fabric,Fabrics,"['$15.00/meter', '']",N/A,N/A,4.9,150000.0
11459,-8810571654710563687,1MM 2MM 3MM 5MM 6MM 8MM 10MM Thick 100% Merino Wool Felt,100% Wool Fabric,Fabrics,3.2,10.0,square,4.7,30000.0
11460,1808722292669743685,Manufacturer Compressed Premium 100% Merino Wool Felt,100% Wool Fabric,Fabrics,17.6,100.0,sheets,4.9,260000.0
11461,1808722292669743685,Manufacturer Compressed Premium 100% Merino Wool Felt,100% Wool Fabric,Fabrics,13.4,500.0,sheets,4.9,260000.0
11462,1808722292669743685,Manufacturer Compressed Premium 100% Merino Wool Felt,100% Wool Fabric,Fabrics,8.5,2000.0,sheets,4.9,260000.0
11463,-3955403236450763504,Big check textiles 430gsm plaid check wool woven check polyester fabric names,100% Wool Fabric,Fabrics,3.0,1000.0,meters,4.9,
11464,-3955403236450763504,Big check textiles 430gsm plaid check wool woven check polyester fabric names,100% Wool Fabric,Fabrics,2.95,5000.0,meters,4.9,
11465,-7751477436995122611,cashmere Textile 200gsm 85% cotton 15% cashmere 1*1 rib knit Shrink-Resistant wool fabric for winter Sweatshirt,100% Wool Fabric,Fabrics,9.0,10.0,meters,4.9,4000.0
11466,-7751477436995122611,cashmere Textile 200gsm 85% cotton 15% cashmere 1*1 rib knit Shrink-Resistant wool fabric for winter Sweatshirt,100% Wool Fabric,Fabrics,8.9,100.0,meters,4.9,4000.0
11467,-7751477436995122611,cashmere Textile 200gsm 85% cotton 15% cashmere 1*1 rib knit Shrink-Resistant wool fabric for winter Sweatshirt,100% Wool Fabric,Fabrics,8.4,2000.0,meters,4.9,4000.0
11468,-3606941903772600351,Wholesale natural merino wool woven pure 100% wool jacquard mohair fabric for clothes,100% Wool Fabric,Fabrics,10.0,500.0,meters,5.0,130000.0
11469,-3606941903772600351,Wholesale natural merino wool woven pure 100% wool jacquard mohair fabric for clothes,100% Wool Fabric,Fabrics,8.0,2000.0,meters,5.0,130000.0
11470,-3606941903772600351,Wholesale natural merino wool woven pure 100% wool jacquard mohair fabric for clothes,100% Wool Fabric,Fabrics,6.0,20000.0,meters,5.0,130000.0
11471,-8605723792916770473,color soft felt wool 100% 1mm 2mm 3mm felt wool fabric roll factory price color wool felt,100% Wool Fabric,Fabrics,12.3,100.0,square,5.0,120000.0
11472,-8605723792916770473,color soft felt wool 100% 1mm 2mm 3mm felt wool fabric roll factory price color wool felt,100% Wool Fabric,Fabrics,10.5,1000.0,square,5.0,120000.0
11473,-8605723792916770473,color soft felt wool 100% 1mm 2mm 3mm felt wool fabric roll factory price color wool felt,100% Wool Fabric,Fabrics,8.3,10000.0,square,5.0,120000.0
11474,5129482065048985758,Wholesale Eco-friendly SAE Standard Gray Wool Felt Fabric,100% Wool Fabric,Fabrics,20.52,100.0,sheets,4.9,260000.0
11475,5129482065048985758,Wholesale Eco-friendly SAE Standard Gray Wool Felt Fabric,100% Wool Fabric,Fabrics,19.47,500.0,sheets,4.9,260000.0
11476,5129482065048985758,Wholesale Eco-friendly SAE Standard Gray Wool Felt Fabric,100% Wool Fabric,Fabrics,18.24,2000.0,sheets,4.9,260000.0
11477,4258834663764565549,English close selvedge italian cashmere wool fabric wholesale for suit garment,100% Wool Fabric,Fabrics,3.1,3000.0,meters,5.0,190000.0
11478,4258834663764565549,English close selvedge italian cashmere wool fabric wholesale for suit garment,100% Wool Fabric,Fabrics,2.9,5000.0,meters,5.0,190000.0
11479,4258834663764565549,English close selvedge italian cashmere wool fabric wholesale for suit garment,100% Wool Fabric,Fabrics,2.7,20000.0,meters,5.0,190000.0
11480,4258834663764565549,English close selvedge italian cashmere wool fabric wholesale for suit garment,100% Wool Fabric,Fabrics,2.5,50000.0,meters,5.0,190000.0
11481,-8188383887538283355,Wholesale Thickness Pressed Merino Wool Felt 3mm to 50mm Fabric for Craft,100% Wool Fabric,Fabrics,13.0,50.0,square,4.7,170000.0
11482,-8188383887538283355,Wholesale Thickness Pressed Merino Wool Felt 3mm to 50mm Fabric for Craft,100% Wool Fabric,Fabrics,3.0,200.0,square,4.7,170000.0
11483,3318197094748446673,Custom digital print superfine 100% merino wool knitted jersey fabric baby clothes,100% Wool Fabric,Fabrics,11.5,5.0,meters,5.0,10000.0
11484,3318197094748446673,Custom digital print superfine 100% merino wool knitted jersey fabric baby clothes,100% Wool Fabric,Fabrics,6.5,70.0,meters,5.0,10000.0
11485,3318197094748446673,Custom digital print superfine 100% merino wool knitted jersey fabric baby clothes,100% Wool Fabric,Fabrics,6.0,500.0,meters,5.0,10000.0
11486,3091160615975887762,High quality industrial wool felt polyester,100% Wool Fabric,Fabrics,9.9,50.0,meters,4.9,110000.0
11487,3091160615975887762,High quality industrial wool felt polyester,100% Wool Fabric,Fabrics,9.0,100.0,meters,4.9,110000.0
11488,-7789714049914142434,Solarwool Factory Custom High Quality Heart Soft Merino Wool Fabric,100% Wool Fabric,Fabrics,36.0,500.0,kilograms,,300.0
11489,-7789714049914142434,Solarwool Factory Custom High Quality Heart Soft Merino Wool Fabric,100% Wool Fabric,Fabrics,30.0,3000.0,kilograms,,300.0
11490,-3628757091701713622,Popular multicolor Stretch 100% wool suit fabric with english selvedge,100% Wool Fabric,Fabrics,18.5,100.0,meters,4.8,1289956.0
11491,-3628757091701713622,Popular multicolor Stretch 100% wool suit fabric with english selvedge,100% Wool Fabric,Fabrics,17.0,1000.0,meters,4.8,1289956.0
11492,-3628757091701713622,Popular multicolor Stretch 100% wool suit fabric with english selvedge,100% Wool Fabric,Fabrics,16.8,2000.0,meters,4.8,1289956.0
11493,6115036900079066497,wool felt roll felt fabric wool white felt pressed wool felt,100% Wool Fabric,Fabrics,8.5,100.0,square,5.0,120000.0
11494,6115036900079066497,wool felt roll felt fabric wool white felt pressed wool felt,100% Wool Fabric,Fabrics,7.25,1000.0,square,5.0,120000.0
11495,6115036900079066497,wool felt roll felt fabric wool white felt pressed wool felt,100% Wool Fabric,Fabrics,5.8,10000.0,square,5.0,120000.0
11496,4545985939308558112,wool fabric felt needle punched wool felt fabric,100% Wool Fabric,Fabrics,8.5,100.0,square,5.0,120000.0
11497,4545985939308558112,wool fabric felt needle punched wool felt fabric,100% Wool Fabric,Fabrics,7.25,1000.0,square,5.0,120000.0
11498,4545985939308558112,wool fabric felt needle punched wool felt fabric,100% Wool Fabric,Fabrics,5.5,10000.0,square,5.0,120000.0
11499,-435384811539979717,100% Wool Tennis Ball Felt Fabric Plaid 100% Wool felt polishing wheel,100% Wool Fabric,Fabrics,"['$10.00/square meter', '']",N/A,N/A,4.7,140000.0
11500,6421403542120979193,Best Price Stronger Durable upholstery fabric wool felt grey,100% Wool Fabric,Fabrics,N/A,N/A,N/A,5.0,430000.0
11501,-7832502141918117121,Gentlemanly STOCK Merino Wool Fabric Blend Worsted Wool Fabric Italian Suit Fabric Men Suits,100% Wool Fabric,Fabrics,16.96,1.0,meters,,30000.0
11502,-7832502141918117121,Gentlemanly STOCK Merino Wool Fabric Blend Worsted Wool Fabric Italian Suit Fabric Men Suits,100% Wool Fabric,Fabrics,11.9,50.0,meters,,30000.0
11503,-4523813718880652467,Factory supply wholesale garment customized fashion plaid pattern grey suit fabric,100% Wool Fabric,Fabrics,2.2,2000.0,meters,5.0,190000.0
11504,-4523813718880652467,Factory supply wholesale garment customized fashion plaid pattern grey suit fabric,100% Wool Fabric,Fabrics,2.1,5000.0,meters,5.0,190000.0
11505,-4523813718880652467,Factory supply wholesale garment customized fashion plaid pattern grey suit fabric,100% Wool Fabric,Fabrics,2.0,20000.0,meters,5.0,190000.0
11506,-4523813718880652467,Factory supply wholesale garment customized fashion plaid pattern grey suit fabric,100% Wool Fabric,Fabrics,1.95,50000.0,meters,5.0,190000.0
11507,-418373667033586169,Top quality factory supply merino wool fabric,100% Wool Fabric,Fabrics,"['$70.00/kilogram', '']",N/A,N/A,5.0,70000.0
11508,-1174370274908364308,Suit fabric 100% Wool plaid style super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,32.86,1.0,meters,4.7,230000.0
11509,-1174370274908364308,Suit fabric 100% Wool plaid style super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,28.16,10.0,meters,4.7,230000.0
11510,-1174370274908364308,Suit fabric 100% Wool plaid style super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,26.29,30.0,meters,4.7,230000.0
11511,-1174370274908364308,Suit fabric 100% Wool plaid style super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,24.64,50.0,meters,4.7,230000.0
11512,-8115926459150903473,Super value 200gsm 85% cotton 15% cashmere 1*1 rib Shrink-Resistant melange knitted wool fabric for Sweatshirt,100% Wool Fabric,Fabrics,9.0,10.0,meters,4.9,4000.0
11513,-8115926459150903473,Super value 200gsm 85% cotton 15% cashmere 1*1 rib Shrink-Resistant melange knitted wool fabric for Sweatshirt,100% Wool Fabric,Fabrics,8.9,100.0,meters,4.9,4000.0
11514,-8115926459150903473,Super value 200gsm 85% cotton 15% cashmere 1*1 rib Shrink-Resistant melange knitted wool fabric for Sweatshirt,100% Wool Fabric,Fabrics,8.4,2000.0,meters,4.9,4000.0
11515,-8358673888289224981,italian english selvedge worsted plaid stripe fancy cashmere 100 wool fabric,100% Wool Fabric,Fabrics,18.6,100.0,meters,4.8,1289956.0
11516,-8358673888289224981,italian english selvedge worsted plaid stripe fancy cashmere 100 wool fabric,100% Wool Fabric,Fabrics,18.2,1000.0,meters,4.8,1289956.0
11517,-8358673888289224981,italian english selvedge worsted plaid stripe fancy cashmere 100 wool fabric,100% Wool Fabric,Fabrics,17.8,2000.0,meters,4.8,1289956.0
11518,-8358673888289224981,italian english selvedge worsted plaid stripe fancy cashmere 100 wool fabric,100% Wool Fabric,Fabrics,17.5,5000.0,meters,4.8,1289956.0
11519,-4015607855735279484,100% merino wool plush fabric winter boots fabric,100% Wool Fabric,Fabrics,30.5,100.0,meters,4.8,170000.0
11520,-4015607855735279484,100% merino wool plush fabric winter boots fabric,100% Wool Fabric,Fabrics,29.5,500.0,meters,4.8,170000.0
11521,-4015607855735279484,100% merino wool plush fabric winter boots fabric,100% Wool Fabric,Fabrics,28.0,1000.0,meters,4.8,170000.0
11522,-1458265851900833416,"Mongolian ger dedicated wool felt, windproof and warm, waterproof, thick felt",100% Wool Fabric,Fabrics,"['$50.00/square meter', '']",N/A,N/A,5.0,2000.0
11523,5938039308594768113,High quality alpaca wool plaid fabric for clothing blanket sweater,100% Wool Fabric,Fabrics,8.99,50.0,meters,5.0,130000.0
11524,5938039308594768113,High quality alpaca wool plaid fabric for clothing blanket sweater,100% Wool Fabric,Fabrics,7.0,500.0,meters,5.0,130000.0
11525,2199744721168311,Pressed 100% felt fabric industrial wool felt 2mm thick wool felt,100% Wool Fabric,Fabrics,7.1,100.0,sheets,4.9,260000.0
11526,2199744721168311,Pressed 100% felt fabric industrial wool felt 2mm thick wool felt,100% Wool Fabric,Fabrics,6.1,500.0,sheets,4.9,260000.0
11527,2199744721168311,Pressed 100% felt fabric industrial wool felt 2mm thick wool felt,100% Wool Fabric,Fabrics,5.1,5000.0,sheets,4.9,260000.0
11528,-7835007080602744499,Luxury Off-the-shelf Goods Wool Cashmere Fabric Merino wool Italian fabric White 62%Alpaca 38%Wool,100% Wool Fabric,Fabrics,43.0,3.0,meters,4.9,40000.0
11529,-7835007080602744499,Luxury Off-the-shelf Goods Wool Cashmere Fabric Merino wool Italian fabric White 62%Alpaca 38%Wool,100% Wool Fabric,Fabrics,42.0,50.0,meters,4.9,40000.0
11530,-7590662175651950545,Industry oil absorption white wool felt 5mm thick for oil field,100% Wool Fabric,Fabrics,3.2,10.0,square,4.7,30000.0
11531,5743560994912156709,100% Merino Washable Wool Felt Hard Premium Product Genre,100% Wool Fabric,Fabrics,2.7,100.0,square,4.7,110000.0
11532,5743560994912156709,100% Merino Washable Wool Felt Hard Premium Product Genre,100% Wool Fabric,Fabrics,2.6,1000.0,square,4.7,110000.0
11533,5743560994912156709,100% Merino Washable Wool Felt Hard Premium Product Genre,100% Wool Fabric,Fabrics,2.5,10000.0,square,4.7,110000.0
11534,-4154927424332603455,wholesale 3mm natural grey thick wool felt for bags shoes and crafts,100% Wool Fabric,Fabrics,7.98,100.0,sheets,4.9,260000.0
11535,-4154927424332603455,wholesale 3mm natural grey thick wool felt for bags shoes and crafts,100% Wool Fabric,Fabrics,6.4,500.0,sheets,4.9,260000.0
11536,-4154927424332603455,wholesale 3mm natural grey thick wool felt for bags shoes and crafts,100% Wool Fabric,Fabrics,5.97,5000.0,sheets,4.9,260000.0
11537,-3439595665474786155,0.5mm-30mm thick wool felt press industrial wool felt,100% Wool Fabric,Fabrics,7.1,100.0,sheets,4.9,260000.0
11538,-3439595665474786155,0.5mm-30mm thick wool felt press industrial wool felt,100% Wool Fabric,Fabrics,6.1,500.0,sheets,4.9,260000.0
11539,-3439595665474786155,0.5mm-30mm thick wool felt press industrial wool felt,100% Wool Fabric,Fabrics,5.1,5000.0,sheets,4.9,260000.0
11540,-9065373159618174943,80% Merino wool 20%Silk single jersey fabric,100% Wool Fabric,Fabrics,19.5,1000.0,meters,5.0,70000.0
11541,-9065373159618174943,80% Merino wool 20%Silk single jersey fabric,100% Wool Fabric,Fabrics,19.0,3000.0,meters,5.0,70000.0
11542,6036949048325292576,Organic Merino Wool Knitted Fabric,100% Wool Fabric,Fabrics,"['$40.00/kilogram', '']",N/A,N/A,,300.0
11543,7468649154001646803,italian english selvedge worsted twill plain dying cashmere 100 wool fabric,100% Wool Fabric,Fabrics,18.5,100.0,meters,4.8,1289956.0
11544,7468649154001646803,italian english selvedge worsted twill plain dying cashmere 100 wool fabric,100% Wool Fabric,Fabrics,17.0,1000.0,meters,4.8,1289956.0
11545,7468649154001646803,italian english selvedge worsted twill plain dying cashmere 100 wool fabric,100% Wool Fabric,Fabrics,16.8,2000.0,meters,4.8,1289956.0
11546,-5494769919171040704,Wool Felt Underlay 1.000 Gr/Sqm,100% Wool Fabric,Fabrics,120.0,250.0,rolls,,
11547,2336288732182671160,Wholesale 78%Wool 14%Linen 5%Silk 3%Ly Merino Wool Suiting Fabric for Suit Tailored suit fabric,100% Wool Fabric,Fabrics,28.79,3.0,meters,4.9,40000.0
11548,2336288732182671160,Wholesale 78%Wool 14%Linen 5%Silk 3%Ly Merino Wool Suiting Fabric for Suit Tailored suit fabric,100% Wool Fabric,Fabrics,19.71,50.0,meters,4.9,40000.0
11549,-3144481371905425200,"100% Merino Wool Fabric Double Jersey -best Choice for Aw15 Dress,Tops",100% Wool Fabric,Fabrics,9.8,1.0,meters,,30000.0
11550,-3144481371905425200,"100% Merino Wool Fabric Double Jersey -best Choice for Aw15 Dress,Tops",100% Wool Fabric,Fabrics,8.5,2000.0,meters,,30000.0
11551,-3144481371905425200,"100% Merino Wool Fabric Double Jersey -best Choice for Aw15 Dress,Tops",100% Wool Fabric,Fabrics,7.3,20000.0,meters,,30000.0
11552,4578093035578111703,Wholesale high quality industrial polyester viscose under collar fabric punch needle wool felt,100% Wool Fabric,Fabrics,9.9,50.0,meters,4.9,110000.0
11553,4578093035578111703,Wholesale high quality industrial polyester viscose under collar fabric punch needle wool felt,100% Wool Fabric,Fabrics,9.0,100.0,meters,4.9,110000.0
11554,986882773599086176,Suit fabric 100% Wool rip stop super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,Fabrics,N/A,1.0,meters,4.7,230000.0
11555,986882773599086176,Suit fabric 100% Wool rip stop super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,,N/A,10.0,meters,4.7,230000.0
11556,986882773599086176,Suit fabric 100% Wool rip stop super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,,N/A,30.0,meters,4.7,230000.0
11557,986882773599086176,Suit fabric 100% Wool rip stop super 120 Yarn 280g Weight 145cm Width with 0.1M Zero Shear Sampling Support Full Wool Product,100% Wool Fabric,,N/A,50.0,meters,4.7,230000.0
11558,-6127572874292172483,Solarwool Custom 100% Merino Wool Knitted Printing Fabric,100% Wool Fabric,Fabrics,30.0,1000.0,kilograms,,300.0
11559,-6127572874292172483,Solarwool Custom 100% Merino Wool Knitted Printing Fabric,100% Wool Fabric,Fabrics,27.0,10000.0,kilograms,,300.0
11560,1307445394454224663,36nm/1*2 100%merino Wool Fabric Custom Fabrics Merino Wool Fabric,100% Wool Fabric,Fabrics,34.8,1.0,meters,,30000.0
11561,1307445394454224663,36nm/1*2 100%merino Wool Fabric Custom Fabrics Merino Wool Fabric,100% Wool Fabric,Fabrics,31.5,2000.0,meters,,30000.0
11562,1307445394454224663,36nm/1*2 100%merino Wool Fabric Custom Fabrics Merino Wool Fabric,100% Wool Fabric,Fabrics,29.0,10000.0,meters,,30000.0
11563,1307445394454224663,36nm/1*2 100%merino Wool Fabric Custom Fabrics Merino Wool Fabric,100% Wool Fabric,Fabrics,20.0,100000.0,meters,,30000.0
11564,1796654393139978019,100% Cashmere Stock Luxury Soft Wool Cashmere Blend Fabric for Coat Garment,100% Wool Fabric,Fabrics,170.0,3.0,meters,4.9,40000.0
