,Unnamed: 0,ID,title,product_type,macro_category,prices,quantities,unit_of_measure,score,total_annual_revenues
140,140.0,1.2719515123486984e+18,China Iron Oxide Yellow Pigment S920 for interlocks and cement Equal to Bayferrox 4920,Pigment,Chemicals,1.2,1.0,kilograms,5.0,2000.0
141,141.0,1.2719515123486984e+18,China Iron Oxide Yellow Pigment S920 for interlocks and cement Equal to Bayferrox 4920,Pigment,Chemicals,1.1,100.0,kilograms,5.0,2000.0
142,142.0,1.2719515123486984e+18,China Iron Oxide Yellow Pigment S920 for interlocks and cement Equal to Bayferrox 4920,Pigment,Chemicals,0.9,1000.0,kilograms,5.0,2000.0
143,143.0,-3.523935369878708e+18,"Strontium Alunimate Glow In The Dark Powder,Glow Dark Pigment,Glow In Dark Pigment",Pigment,Chemicals,150.0,1.0,kilograms,4.9,320000.0
144,144.0,-4.4453623848934067e+18,OEM Low MOQ Duochrome Chameleon Eyeshadow Pressed Glitter Eye Pigment,Pigment,Chemicals,0.8,10.0,pieces,4.6,1000000.0
145,145.0,-4.4453623848934067e+18,OEM Low MOQ Duochrome Chameleon Eyeshadow Pressed Glitter Eye Pigment,Pigment,Chemicals,0.7,500.0,pieces,4.6,1000000.0
146,146.0,-4.4453623848934067e+18,OEM Low MOQ Duochrome Chameleon Eyeshadow Pressed Glitter Eye Pigment,Pigment,Chemicals,0.65,1500.0,pieces,4.6,1000000.0
147,147.0,6.999249468027514e+18,JULIANG 20 years service life for epoxy resin and paint golden yellow glow in the dark pigment powder,Pigment,Chemicals,33.33,1.0,kilograms,5.0,80000.0
148,148.0,6.999249468027514e+18,JULIANG 20 years service life for epoxy resin and paint golden yellow glow in the dark pigment powder,Pigment,Chemicals,31.75,50.0,kilograms,5.0,80000.0
149,149.0,7.676257134624244e+18,895 Iron Oxide Pigment Powders Deep Red,Pigment,Chemicals,"['$0.10/kilogram', '']",,,,10000.0
150,150.0,8.912839402893894e+18,titanium dioxide rutile pigment used for epoxy floor coating,Pigment,Chemicals,,,,5.0,2000.0
151,151.0,8.543539194046646e+18,Defoo Environmental Water Based Pigment Paste manufacturer with factory low price,Pigment,Chemicals,"['$5.00/kilogram', '']",,,4.8,610000.0
152,152.0,5.128309866452864e+18,Color Mica Powder Mica Pearl Pigment Powder Mica Powder For Epoxy Resin,Pigment,Chemicals,0.49,500.0,pieces,4.9,60000.0
153,153.0,5.128309866452864e+18,Color Mica Powder Mica Pearl Pigment Powder Mica Powder For Epoxy Resin,Pigment,Chemicals,0.45,1000.0,pieces,4.9,60000.0
154,154.0,5.128309866452864e+18,Color Mica Powder Mica Pearl Pigment Powder Mica Powder For Epoxy Resin,Pigment,Chemicals,0.39,5000.0,pieces,4.9,60000.0
155,155.0,5.128309866452864e+18,Color Mica Powder Mica Pearl Pigment Powder Mica Powder For Epoxy Resin,Pigment,Chemicals,0.35,10000.0,pieces,4.9,60000.0
156,156.0,-9.037216144370563e+17,Llewellyn Ryland Pigment for Resins \/ Gelcoats (Polyester colour paste),Pigment,Chemicals,8.6,20.0,kilograms,5.0,310000.0
157,157.0,-9.037216144370563e+17,Llewellyn Ryland Pigment for Resins \/ Gelcoats (Polyester colour paste),Pigment,Chemicals,8.4,200.0,kilograms,5.0,310000.0
158,158.0,-9.037216144370563e+17,Llewellyn Ryland Pigment for Resins \/ Gelcoats (Polyester colour paste),Pigment,Chemicals,8.2,20000.0,kilograms,5.0,310000.0
159,159.0,-9.201826729359126e+18,Factory Wholesale pigment orange 16 CAS 6505-28-82 High Color Strength organic Pigment for plastic ink paints solvent dye,Pigment,Chemicals,15.0,1.0,kilograms,5.0,230000.0
160,160.0,-7.56314444907833e+18,Standard industry pigments Acrylic paint powder High quality light fast powder pigments For watercolor and oil paint,Pigment,Chemicals,18.0,1.0,kilograms,4.9,40000.0
161,161.0,-7.56314444907833e+18,Standard industry pigments Acrylic paint powder High quality light fast powder pigments For watercolor and oil paint,Pigment,Chemicals,15.0,100.0,kilograms,4.9,40000.0
162,162.0,-7.56314444907833e+18,Standard industry pigments Acrylic paint powder High quality light fast powder pigments For watercolor and oil paint,Pigment,Chemicals,12.0,1000.0,kilograms,4.9,40000.0
163,163.0,5.408483011088234e+17,Wholesale Cosmetic Grade Eye Pigment 3g Bulk Flakes Transparent Loose Powder Chameleon Flakes,Pigment,Chemicals,3.78,50.0,pieces,4.6,390000.0
164,164.0,5.408483011088234e+17,Wholesale Cosmetic Grade Eye Pigment 3g Bulk Flakes Transparent Loose Powder Chameleon Flakes,Pigment,Chemicals,3.75,100.0,pieces,4.6,390000.0
165,165.0,5.408483011088234e+17,Wholesale Cosmetic Grade Eye Pigment 3g Bulk Flakes Transparent Loose Powder Chameleon Flakes,Pigment,Chemicals,3.7,3000.0,pieces,4.6,390000.0
166,166.0,5.408483011088234e+17,Wholesale Cosmetic Grade Eye Pigment 3g Bulk Flakes Transparent Loose Powder Chameleon Flakes,Pigment,Chemicals,3.0,12000.0,pieces,4.6,390000.0
167,167.0,4.564776641109241e+18,Wholesale Mica Golden Luster Powder pigment Pearl Metallic Epoxy Paint Coating Gold Powder for Temple Buddha,Pigment,Chemicals,27.69,1.0,kilograms,4.5,80000.0
168,168.0,4.564776641109241e+18,Wholesale Mica Golden Luster Powder pigment Pearl Metallic Epoxy Paint Coating Gold Powder for Temple Buddha,Pigment,Chemicals,24.62,5.0,kilograms,4.5,80000.0
169,169.0,4.564776641109241e+18,Wholesale Mica Golden Luster Powder pigment Pearl Metallic Epoxy Paint Coating Gold Powder for Temple Buddha,Pigment,Chemicals,20.0,25.0,kilograms,4.5,80000.0
170,170.0,7.615485529485024e+18,Natural Food Coloring Agent Powder Form Carbon Black Pigment,Pigment,Chemicals,15.0,5.0,kilograms,4.9,8000000.0
171,171.0,7.012395312430661e+18,High quality Fe2o3 Pigment Powder Ferric oxide powder red iron oxide for paint with best price,Pigment,Chemicals,"['$100.00/kilogram', '']",,,4.6,20000.0
172,172.0,1.939247936882885e+18,Cosray New Product Skin Color Mica Pearlescent Pigment for Glitter Face Makeup Highlight Skin Tone Series,Pigment,Chemicals,"['$185.00/kilogram', '']",,,,200.0
173,173.0,4.071481926003307e+18,cheap chameleon paint price coating cameleon car pigment for epoxy resin,Pigment,Chemicals,,,,4.8,110000.0
174,174.0,-1.6002759368320525e+18,12 Colors Color Fluorescent Powder phosphor Pigment for Paint Neon powder for Makeup/Lipstick/Festival,Pigment,Chemicals,29.0,1.0,kilograms,4.6,10000.0
175,175.0,-1.6002759368320525e+18,12 Colors Color Fluorescent Powder phosphor Pigment for Paint Neon powder for Makeup/Lipstick/Festival,Pigment,Chemicals,15.0,9.0,kilograms,4.6,10000.0
176,176.0,-1.6002759368320525e+18,12 Colors Color Fluorescent Powder phosphor Pigment for Paint Neon powder for Makeup/Lipstick/Festival,Pigment,Chemicals,8.0,50.0,kilograms,4.6,10000.0
177,177.0,1.5691610182367818e+17,FRP pigment paste for Unsaturated Polyester Resin,Pigment,Chemicals,4.0,1.0,kilograms,5.0,220000.0
178,178.0,1.5691610182367818e+17,FRP pigment paste for Unsaturated Polyester Resin,Pigment,Chemicals,3.5,500.0,kilograms,5.0,220000.0
179,179.0,1.5691610182367818e+17,FRP pigment paste for Unsaturated Polyester Resin,Pigment,Chemicals,3.0,1000.0,kilograms,5.0,220000.0
180,180.0,1.5691610182367818e+17,FRP pigment paste for Unsaturated Polyester Resin,Pigment,Chemicals,2.65,2000.0,kilograms,5.0,220000.0
181,181.0,-2.3043118797401185e+18,China factory manufacture high quality nature resin food/industry pigment acid-resistant blue pigment/fluorescent green,Pigment,Chemicals,"['$20.70/kilogram', '']",,,5.0,130000.0
182,182.0,-5.594861444867071e+18,Pigment Red Perylene Pigment 179 Organic Pigment 179 with manufacturer direct selling CAS 5521-31-3,Pigment,Chemicals,"['$10.00/kilogram', '']",,,4.8,4500000.0
183,183.0,-1.7395526507548874e+18,Factory stock iron oxide red 112 s130 iron oxide red iron oxide fe2o3.h2o pigments,Pigment,Chemicals,600.0,1.0,tons,5.0,1000000.0
184,184.0,-1.7395526507548874e+18,Factory stock iron oxide red 112 s130 iron oxide red iron oxide fe2o3.h2o pigments,Pigment,Chemicals,590.0,10.0,tons,5.0,1000000.0
185,185.0,-1.7395526507548874e+18,Factory stock iron oxide red 112 s130 iron oxide red iron oxide fe2o3.h2o pigments,Pigment,Chemicals,550.0,20.0,tons,5.0,1000000.0
186,186.0,8.224109527901432e+18,Lower MOQ color shift epoxy resin metallic mica powder mica powder pigment epoxy resin,Pigment,Chemicals,"['$10.00/kilogram', '']",,,,4000.0
187,187.0,3.8105138539358136e+18,"High Quality And Good Price TiO2 Anatase and Rutile Titanium Dioxide For Ceramic, Coating, Ink, Leather Pigments.",Pigment,Chemicals,1.5,1.0,kilograms,5.0,20000.0
188,188.0,3.8105138539358136e+18,"High Quality And Good Price TiO2 Anatase and Rutile Titanium Dioxide For Ceramic, Coating, Ink, Leather Pigments.",Pigment,Chemicals,1.3,5000.0,kilograms,5.0,20000.0
189,189.0,3.8105138539358136e+18,"High Quality And Good Price TiO2 Anatase and Rutile Titanium Dioxide For Ceramic, Coating, Ink, Leather Pigments.",Pigment,Chemicals,1.2,10000.0,kilograms,5.0,20000.0
190,190.0,3.154242960274816e+18,Epoxy Resin Metallic Mica Color Powder Pigment for Epoxy Floor Coating,Pigment,Chemicals,"['$20.00/kilogram', '']",,,5.0,10000.0
191,191.0,6.965443000576414e+18,Wholesale OEM 5g/bottle or 3g/bag 24 Color Mica Power Pigment for Soap Making and Resin Art Crafts,Pigment,Chemicals,"['$0.38/piece', '']",,,4.6,130000.0
192,192.0,-3.6663467907361357e+18,High Purity Cosmetic Grade Metal Chameleon Aurora Iridescent Chameleon Pigment Powder for Eyeshadow,Pigment,Chemicals,2.6,10.0,grams,4.8,10000.0
193,193.0,-3.6663467907361357e+18,High Purity Cosmetic Grade Metal Chameleon Aurora Iridescent Chameleon Pigment Powder for Eyeshadow,Pigment,Chemicals,2.4,100.0,grams,4.8,10000.0
194,194.0,-5.189080623795654e+18,Super bright Luminous Powder long time phosphorus powder green glow in dark pigment powder non-toxic photoluminescent pigment,Pigment,Chemicals,"['$48.99/kilogram', '']",,,5.0,20000.0
195,195.0,6.060639626639442e+18,Pigment Blue 27 CAS 12240-15-2,Pigment,Chemicals,"['$30.00/kilogram', '']",,,4.7,10000.0
196,196.0,-3.394405087998769e+18,Cosmetic Natural Pearl Pigment Mica Powder for Soap/Candle Making Epoxy Resin etc.,Pigment,Chemicals,31.7,1.0,kilograms,4.9,70000.0
197,197.0,-3.394405087998769e+18,Cosmetic Natural Pearl Pigment Mica Powder for Soap/Candle Making Epoxy Resin etc.,Pigment,Chemicals,27.6,25.0,kilograms,4.9,70000.0
198,198.0,-3.394405087998769e+18,Cosmetic Natural Pearl Pigment Mica Powder for Soap/Candle Making Epoxy Resin etc.,Pigment,Chemicals,17.9,100000.0,kilograms,4.9,70000.0
199,199.0,-3.348720814553629e+18,Concrete colorants iron oxide pigments floor tiles cement iron black pigments,Pigment,Chemicals,1.8,100.0,kilograms,4.8,290000.0
200,200.0,-3.348720814553629e+18,Concrete colorants iron oxide pigments floor tiles cement iron black pigments,Pigment,Chemicals,0.95,1000.0,kilograms,4.8,290000.0
201,201.0,-3.348720814553629e+18,Concrete colorants iron oxide pigments floor tiles cement iron black pigments,Pigment,Chemicals,0.88,10000.0,kilograms,4.8,290000.0
202,202.0,6.024349426697259e+18,Pearl Mica Pigment Powder,Pigment,Chemicals,"['$280.00/kilogram', '']",,,4.9,270000.0
203,203.0,4.121518433306957e+18,Purple Red Shade CI 15880:1 D&C Red 34 Ca Lake Lipgloss Color Pigment for Lip,Pigment,Chemicals,23.62,1.0,kilograms,4.9,70000.0
204,204.0,4.121518433306957e+18,Purple Red Shade CI 15880:1 D&C Red 34 Ca Lake Lipgloss Color Pigment for Lip,Pigment,Chemicals,22.0,50.0,kilograms,4.9,70000.0
205,205.0,1.7432724944532877e+18,Timesrui UV Epoxy Glue DIY 40 Colors Sweet Candy Liquid Resin Pigment Dye Set For Epoxy & UV Resin Color Liquid Resin Dye,Pigment,Chemicals,0.7,10.0,pieces,4.9,220000.0
206,206.0,1.7432724944532877e+18,Timesrui UV Epoxy Glue DIY 40 Colors Sweet Candy Liquid Resin Pigment Dye Set For Epoxy & UV Resin Color Liquid Resin Dye,Pigment,Chemicals,0.5,500.0,pieces,4.9,220000.0
207,207.0,1.7432724944532877e+18,Timesrui UV Epoxy Glue DIY 40 Colors Sweet Candy Liquid Resin Pigment Dye Set For Epoxy & UV Resin Color Liquid Resin Dye,Pigment,Chemicals,0.45,1000.0,pieces,4.9,220000.0
208,208.0,6.117100238141049e+18,Mica Metallic Powder Pigments Set for Epoxy,Pigment,Chemicals,"['$11.50/set', '']",,,4.8,110000.0
209,209.0,2.7726080451689836e+18,Color Change By Temperature Degree Plastic Masterbatch Thermochromic Pigment Powder,Pigment,Chemicals,,,,5.0,30000.0
210,210.0,7.785722678236159e+18,Doreme Permanent Makeup Pigment Korea Iron Oxide Organic Pigment Three-dimensional Diamond Luster Effect Pigments Food Coloring,Pigment,Chemicals,"['$45.00/kilogram', '']",,,5.0,340000.0
211,211.0,8.712154620737802e+18,Epoxy Resin Color Mica Powder Metallic Color Pigments,Pigment,Chemicals,"['$10.00/kilogram', '']",,,5.0,70000.0
212,212.0,-5.918354497511229e+18,Cocosir Non-toxic Candle Dyes 32 Colors Peach Red Candle Pigment Liquid Oil Soluble 10ml High Concentration Colorant,Pigment,Chemicals,0.91,50.0,pieces,4.8,20000.0
213,213.0,-5.918354497511229e+18,Cocosir Non-toxic Candle Dyes 32 Colors Peach Red Candle Pigment Liquid Oil Soluble 10ml High Concentration Colorant,Pigment,Chemicals,0.79,1000.0,pieces,4.8,20000.0
214,214.0,-5.918354497511229e+18,Cocosir Non-toxic Candle Dyes 32 Colors Peach Red Candle Pigment Liquid Oil Soluble 10ml High Concentration Colorant,Pigment,Chemicals,0.62,2000.0,pieces,4.8,20000.0
215,215.0,-6.345976460361868e+17,JINHUA Epoxy Resin Color Pigment For Lip Gloss Eyeshadow And Make Up Pigment,Pigment,Chemicals,4.35,1.0,bags,4.8,410000.0
216,216.0,-6.345976460361868e+17,JINHUA Epoxy Resin Color Pigment For Lip Gloss Eyeshadow And Make Up Pigment,Pigment,Chemicals,3.75,2000.0,bags,4.8,410000.0
217,217.0,-6.345976460361868e+17,JINHUA Epoxy Resin Color Pigment For Lip Gloss Eyeshadow And Make Up Pigment,Pigment,Chemicals,3.1,5000.0,bags,4.8,410000.0
218,218.0,-1.6335319677865946e+17,Hot Sale Color Powder Pigment Iron Oxide Red for concrete pigment red iron oxide color paint pigments iron oxide,Pigment,Chemicals,"['$24.00/kilogram', '']",,,4.9,140000.0
219,219.0,2.9706965434563154e+18,F-189A holographic pigment powder for nail polish,Pigment,Chemicals,,,,4.8,100000.0
220,220.0,-4.5735176671532206e+18,Kolortek Cosmetic Chrome Chameleon Pigment Powder for Nails Resin Creation Eyeshadow Makeup,Pigment,Chemicals,"['$0.70/piece', '']",,,5.0,50000.0
221,221.0,-1.7290431524052918e+18,Resin Ink DIY Mica Powder 54 Colors Mica Pearl Pigment OEM Batch Packaging For Epoxy Floor,Pigment,Chemicals,"['$14.00/kilogram', '']",,,4.9,180000.0
222,222.0,5.498656449986946e+18,Factory Supply Cosmetic Recolored Pearlescent Pigment Epoxy Resin Color Pigment Mica Powder,Pigment,Chemicals,,,,4.4,100000.0
223,223.0,1.9590242911991808e+18,12 Colors Glow Powder Photoluminescent Pigment Glow In The Dark Acrylic Powder Luminous Powder Pigment,Pigment,Chemicals,30.8,1.0,kilograms,4.9,110000.0
224,224.0,1.9590242911991808e+18,12 Colors Glow Powder Photoluminescent Pigment Glow In The Dark Acrylic Powder Luminous Powder Pigment,Pigment,Chemicals,29.5,25.0,kilograms,4.9,110000.0
225,225.0,-7.353683443375201e+18,Made with 100% Original Natural Lapis Lazuli best quality Pigment for all types of coloring of Lapis Lazuli Stone blue pigment,Pigment,Chemicals,200.0,5.0,kilograms,,
226,226.0,-7.353683443375201e+18,Made with 100% Original Natural Lapis Lazuli best quality Pigment for all types of coloring of Lapis Lazuli Stone blue pigment,Pigment,Chemicals,150.0,10.0,kilograms,,
227,227.0,-7.353683443375201e+18,Made with 100% Original Natural Lapis Lazuli best quality Pigment for all types of coloring of Lapis Lazuli Stone blue pigment,Pigment,Chemicals,100.0,15.0,kilograms,,
228,228.0,-7.353683443375201e+18,Made with 100% Original Natural Lapis Lazuli best quality Pigment for all types of coloring of Lapis Lazuli Stone blue pigment,Pigment,Chemicals,50.0,20.0,kilograms,,
229,229.0,2.7536466863720084e+18,30 colors 10ml set liquid candle pigment dye high concentrated colorant for DIY candles and soap handmade craft,Pigment,Chemicals,10.5,1.0,sets,4.5,3500000.0
230,230.0,2.7536466863720084e+18,30 colors 10ml set liquid candle pigment dye high concentrated colorant for DIY candles and soap handmade craft,Pigment,Chemicals,10.1,100.0,sets,4.5,3500000.0
231,231.0,2.7536466863720084e+18,30 colors 10ml set liquid candle pigment dye high concentrated colorant for DIY candles and soap handmade craft,Pigment,Chemicals,9.0,1000.0,sets,4.5,3500000.0
232,232.0,2.7536466863720084e+18,30 colors 10ml set liquid candle pigment dye high concentrated colorant for DIY candles and soap handmade craft,Pigment,Chemicals,7.6,3000.0,sets,4.5,3500000.0
233,233.0,-5.094342604385316e+18,Wholesale Pigment Blue 15 CAS 147-14-8 Crystalline Powder Used for Coloring of Paint Ink Plastic and Rubber,Pigment,Chemicals,"['$200.00/kilogram', '']",,,4.9,620000.0
234,234.0,-3.310529490024621e+18,Wholesale Industrial Grade Gold Color Mica Pearl Pigment Pearlescent Paint Ceramic Powder,Pigment,Chemicals,,,,5.0,1500000.0
235,235.0,7.778849360270972e+18,UV Resin Pigment Crafts Crystal Jewelry Liquid Epoxy Resin Color Dye Pigment,Pigment,Chemicals,1.2,100.0,pieces,5.0,380000.0
236,236.0,7.778849360270972e+18,UV Resin Pigment Crafts Crystal Jewelry Liquid Epoxy Resin Color Dye Pigment,Pigment,Chemicals,0.95,300.0,pieces,5.0,380000.0
237,237.0,7.778849360270972e+18,UV Resin Pigment Crafts Crystal Jewelry Liquid Epoxy Resin Color Dye Pigment,Pigment,Chemicals,0.85,500.0,pieces,5.0,380000.0
238,238.0,7.778849360270972e+18,UV Resin Pigment Crafts Crystal Jewelry Liquid Epoxy Resin Color Dye Pigment,Pigment,Chemicals,0.75,1000.0,pieces,5.0,380000.0
239,239.0,-4.122536031349256e+18,Iron Oxide Red/Black/Yellow/Blue Iron Oxide Pigments for Cement Concrete Brick Colorant,Pigment,Chemicals,"['$0.75/kilogram', '']",,,4.5,120000.0
240,240.0,5.522892762470641e+17,Manufacturers Direct Sales Of Inorganic Pigment Compound Dye Medium Chrome yellow For Resin Pigment,Pigment,Chemicals,3.2,25.0,kilograms,5.0,40000.0
241,241.0,7.223291107549816e+18,Iron oxide pigment black 4330/3 coating plastic Ferric Oxide black inorganic pigment black 11 powder,Pigment,Chemicals,2.0,100.0,kilograms,5.0,700.0
242,242.0,7.223291107549816e+18,Iron oxide pigment black 4330/3 coating plastic Ferric Oxide black inorganic pigment black 11 powder,Pigment,Chemicals,1.8,500.0,kilograms,5.0,700.0
243,243.0,7.223291107549816e+18,Iron oxide pigment black 4330/3 coating plastic Ferric Oxide black inorganic pigment black 11 powder,Pigment,Chemicals,1.5,1000.0,kilograms,5.0,700.0
244,244.0,3.8674895875219067e+18,Wholesale Skin Safe 54 Colors Pearlescent Pigment Iron Oxide Pigment Epoxy Resin Mica Powder Resin Colour Pigment For Resin,Pigment,Chemicals,0.06,100.0,grams,4.9,4500000.0
245,245.0,3.8674895875219067e+18,Wholesale Skin Safe 54 Colors Pearlescent Pigment Iron Oxide Pigment Epoxy Resin Mica Powder Resin Colour Pigment For Resin,Pigment,Chemicals,0.04,1000.0,grams,4.9,4500000.0
246,246.0,3.8674895875219067e+18,Wholesale Skin Safe 54 Colors Pearlescent Pigment Iron Oxide Pigment Epoxy Resin Mica Powder Resin Colour Pigment For Resin,Pigment,Chemicals,0.03,10000.0,grams,4.9,4500000.0
247,247.0,3.8674895875219067e+18,Wholesale Skin Safe 54 Colors Pearlescent Pigment Iron Oxide Pigment Epoxy Resin Mica Powder Resin Colour Pigment For Resin,Pigment,Chemicals,0.02,100000.0,grams,4.9,4500000.0
248,248.0,-5.6652476460706e+18,Food Grade Coloring Egg Yellow Pigment Cas 12001-26-2 Egg Yellow Pigment Powder,Pigment,Chemicals,15.0,1.0,kilograms,4.9,
249,249.0,-2.809756413309891e+18,CNMI Cosmetic Grade Mica Powder Makeup Mica Powder Pearl Pigments Inorganic Pigment Cosmetic Grade Mica Powder,Pigment,Chemicals,10.85,1000.0,sets,4.5,210000.0
250,250.0,-8.646350000478535e+18,Bayferrox Iron Oxide Powder/Catalyst Pigments,Pigment,Chemicals,,,,5.0,10000.0
251,251.0,8.911855511989908e+18,Ruiyan Makeup Private Label Loose Eyeshadow Chameleon Duochrome Eyeshadow Pigment for Cosmetics,Pigment,Chemicals,2.8,50.0,grams,,1000.0
252,252.0,8.911855511989908e+18,Ruiyan Makeup Private Label Loose Eyeshadow Chameleon Duochrome Eyeshadow Pigment for Cosmetics,Pigment,Chemicals,2.7,500.0,grams,,1000.0
253,253.0,8.911855511989908e+18,Ruiyan Makeup Private Label Loose Eyeshadow Chameleon Duochrome Eyeshadow Pigment for Cosmetics,Pigment,Chemicals,2.5,1000.0,grams,,1000.0
254,254.0,-1.5792676919546488e+18,"Factory Price Photoluminescent Pigment,Glow In Dark Pigment,Luminous Powder",Pigment,Chemicals,,,,4.8,130000.0
255,255.0,-4.5493347585483653e+18,6 color bottle set metallic floor mica and art pigment epoxy resin pigment powder,Pigment,Chemicals,3.5,1.0,sets,4.9,70000.0
256,256.0,-4.5493347585483653e+18,6 color bottle set metallic floor mica and art pigment epoxy resin pigment powder,Pigment,Chemicals,2.0,50.0,sets,4.9,70000.0
257,257.0,-4.5493347585483653e+18,6 color bottle set metallic floor mica and art pigment epoxy resin pigment powder,Pigment,Chemicals,1.8,100.0,sets,4.9,70000.0
258,258.0,9.085030659856898e+18,"Daylight Fluorescent Pigment Fluorescent Spray Paints, Fluorescent Colorants",Pigment,Chemicals,,,,,3000.0
259,259.0,2.4063865650965683e+18,Wholesaler 12 Colors Holographic Chameleon Mica Powder For Epoxy Resin Chameleon Powder Pigment,Pigment,Chemicals,2.82,50.0,grams,4.9,250000.0
260,260.0,2.4063865650965683e+18,Wholesaler 12 Colors Holographic Chameleon Mica Powder For Epoxy Resin Chameleon Powder Pigment,Pigment,Chemicals,2.7,500.0,grams,4.9,250000.0
261,261.0,2.4063865650965683e+18,Wholesaler 12 Colors Holographic Chameleon Mica Powder For Epoxy Resin Chameleon Powder Pigment,Pigment,Chemicals,2.62,1000.0,grams,4.9,250000.0
